WindowStart_ns,WindowEnd_ns,Source,Destination,Bytes_MB,Bandwidth_GBps,WindowStartWall_ns,WindowEndWall_ns,Duration_ms,Packet_Count
11246791473988920,11246791475953700,Host(NUMA 5),Device ?,32.00,17.08,1781444305060578020,1781444305062542800,1.965,1
11246791476019710,11246791477951310,Host(NUMA 5),Device ?,32.00,17.37,1781444305060760490,1781444305062692090,1.932,1
11246791478002620,11246791479491600,Host(NUMA 5),Device ?,24.00,16.90,1781444305061364070,1781444305062853050,1.489,1
11246791479541220,11246791480123720,Host(NUMA 5),Device ?,8.00,14.40,1781444305062434530,1781444305063017030,0.583,1
11246791480169660,11246791482079880,Host(NUMA 5),Device ?,32.00,17.57,1781444305061270330,1781444305063180550,1.910,1
11246791482124340,11246791484104830,Host(NUMA 5),Device ?,32.00,16.94,1781444305061353660,1781444305063334150,1.980,1
11246791484157210,11246791485632750,Host(NUMA 5),Device ?,24.00,17.06,1781444305062010170,1781444305063485710,1.476,1
11246791485681640,11246791486224790,Host(NUMA 5),Device ?,8.00,15.44,1781444305063092750,1781444305063635900,0.543,1
11246790977457310,11246790979382640,Host(NUMA 6),Device ?,32.00,17.43,1781444304621858230,1781444304623783560,1.925,1
11246790979426270,11246790980911650,Host(NUMA 6),Device ?,24.00,16.94,1781444305062466570,1781444305063951950,1.485,1
11246790981011440,11246790981573910,Host(NUMA 6),Device ?,8.00,14.91,1781444305063544920,1781444305064107390,0.562,1
11246790981628290,11246790983522660,Host(NUMA 6),Device ?,32.00,17.71,1781444305062362670,1781444305064257040,1.894,1
11246790983572620,11246790985477510,Host(NUMA 6),Device ?,32.00,17.61,1781444305062502560,1781444305064407450,1.905,1
11246790985527570,11246790986992730,Host(NUMA 6),Device ?,24.00,17.18,1781444305063090940,1781444305064556100,1.465,1
11246790987038880,11246790987504910,Host(NUMA 6),Device ?,8.00,18.00,1781444305064240120,1781444305064706150,0.466,1
11246790987549780,11246790989423870,Host(NUMA 6),Device ?,32.00,17.90,1781444305062982230,1781444305064856320,1.874,1
11246790989468470,11246790991343320,Host(NUMA 6),Device ?,32.00,17.90,1781444305063130190,1781444305065005040,1.875,1
11246790991392190,11246790992829760,Host(NUMA 6),Device ?,24.00,17.51,1781444305063717130,1781444305065154700,1.438,1
11246790992878830,11246790993425830,Host(NUMA 6),Device ?,8.00,15.34,1781444305064754250,1781444305065301250,0.547,1
11246790993469100,11246790995333940,Host(NUMA 6),Device ?,32.00,17.99,1781444305063585470,1781444305065450310,1.865,1
11246790995376310,11246790997273030,Host(NUMA 6),Device ?,32.00,17.69,1781444305063701700,1781444305065598420,1.897,1
11246790997322840,11246790998759540,Host(NUMA 6),Device ?,24.00,17.52,1781444305064310020,1781444305065746720,1.437,1
11246790998803540,11246790999328670,Host(NUMA 6),Device ?,8.00,15.97,1781444305065384550,1781444305065909680,0.525,1
11246790999380370,11246791001246760,Host(NUMA 6),Device ?,32.00,17.98,1781444305064204240,1781444305066070630,1.866,1
11246791001290980,11246791003182610,Host(NUMA 6),Device ?,32.00,17.74,1781444305064330050,1781444305066221680,1.892,1
11246791003224450,11246791004667070,Host(NUMA 6),Device ?,24.00,17.44,1781444305064927880,1781444305066370500,1.443,1
11246791004709460,11246791005225330,Host(NUMA 6),Device ?,8.00,16.26,1781444305066002410,1781444305066518280,0.516,1
11246791005267390,11246791007130380,Host(NUMA 6),Device ?,32.00,18.01,1781444305064804600,1781444305066667590,1.863,1
11246791007172280,11246791009200240,Host(NUMA 6),Device ?,32.00,16.55,1781444305064787000,1781444305066814960,2.028,1
11246791009247910,11246791010828900,Host(NUMA 6),Device ?,24.00,15.92,1781444305065409470,1781444305066990460,1.581,1
11246791010873980,11246791011371860,Host(NUMA 6),Device ?,8.00,16.85,1781444305066660940,1781444305067158820,0.498,1
11246791011415760,11246791013448720,Host(NUMA 6),Device ?,32.00,16.51,1781444305065278160,1781444305067311120,2.033,1
11246791013494710,11246791015500280,Host(NUMA 6),Device ?,32.00,16.73,1781444305065456330,1781444305067461900,2.006,1
11246791015546470,11246791017117870,Host(NUMA 6),Device ?,24.00,16.01,1781444305066041700,1781444305067613100,1.571,1
11246791017163770,11246791017676900,Host(NUMA 6),Device ?,8.00,16.35,1781444305067250860,1781444305067763990,0.513,1
11246791017722390,11246791019742090,Host(NUMA 6),Device ?,32.00,16.61,1781444305065894040,1781444305067913740,2.020,1
11246791019786820,11246791021806900,Host(NUMA 6),Device ?,32.00,16.61,1781444305066041100,1781444305068061180,2.020,1
11246791021851090,11246791023416240,Host(NUMA 6),Device ?,24.00,16.08,1781444305066644270,1781444305068209420,1.565,1
11246791023460920,11246791023957430,Host(NUMA 6),Device ?,8.00,16.90,1781444305067862020,1781444305068358530,0.497,1
11246791024014040,11246791026028970,Host(NUMA 6),Device ?,32.00,16.65,1781444305066493510,1781444305068508440,2.015,1
11246791026077090,11246791028099370,Host(NUMA 6),Device ?,32.00,16.59,1781444305066634780,1781444305068657060,2.022,1
11246791028147080,11246791029734310,Host(NUMA 6),Device ?,24.00,15.86,1781444305067217760,1781444305068804990,1.587,1
11246791029780940,11246791030292060,Host(NUMA 6),Device ?,8.00,16.41,1781444305068454760,1781444305068965880,0.511,1
11246791030335990,11246791032355930,Host(NUMA 6),Device ?,32.00,16.61,1781444305067100270,1781444305069120210,2.020,1
11246791032401190,11246791034437570,Host(NUMA 6),Device ?,32.00,16.48,1781444305067233660,1781444305069270040,2.036,1
11246791034483660,11246791036085020,Host(NUMA 6),Device ?,24.00,15.72,1781444305067818390,1781444305069419750,1.601,1
11246791036130480,11246791036666870,Host(NUMA 6),Device ?,8.00,15.64,1781444305069031930,1781444305069568320,0.536,1
11246791036711350,11246791038717750,Host(NUMA 6),Device ?,32.00,16.72,1781444305067710350,1781444305069716750,2.006,1
11246791038762380,11246791040787820,Host(NUMA 6),Device ?,32.00,16.57,1781444305067842240,1781444305069867680,2.025,1
11246791040833810,11246791042413370,Host(NUMA 6),Device ?,24.00,15.93,1781444305068436780,1781444305070016340,1.580,1
11246791042460720,11246791042956590,Host(NUMA 6),Device ?,8.00,16.92,1781444305069667840,1781444305070163710,0.496,1
11246791042999360,11246791045030010,Host(NUMA 6),Device ?,32.00,16.52,1781444305068282950,1781444305070313600,2.031,1
11246791045074390,11246791047101260,Host(NUMA 6),Device ?,32.00,16.55,1781444305068438560,1781444305070465430,2.027,1
11246791047143930,11246791048731040,Host(NUMA 6),Device ?,24.00,15.86,1781444305069026170,1781444305070613280,1.587,1
11246791048777400,11246791049284190,Host(NUMA 6),Device ?,8.00,16.55,1781444305070253720,1781444305070760510,0.507,1
11246791049329380,11246791051342520,Host(NUMA 6),Device ?,32.00,16.67,1781444305068896940,1781444305070910080,2.013,1
11246791051386010,11246791053409480,Host(NUMA 6),Device ?,32.00,16.58,1781444305069062980,1781444305071086450,2.023,1
11246791053455230,11246791055013170,Host(NUMA 6),Device ?,24.00,16.15,1781444305069680210,1781444305071238150,1.558,1
11246791055058310,11246791055552330,Host(NUMA 6),Device ?,8.00,16.98,1781444305070905300,1781444305071399320,0.494,1
11246791055593860,11246791057616250,Host(NUMA 6),Device ?,32.00,16.59,1781444305069528990,1781444305071551380,2.022,1
11246791057659060,11246791059681460,Host(NUMA 6),Device ?,32.00,16.59,1781444305069691720,1781444305071714120,2.022,1
11246791059726630,11246791061322380,Host(NUMA 6),Device ?,24.00,15.77,1781444305070266880,1781444305071862630,1.596,1
11246791061368040,11246791061874660,Host(NUMA 6),Device ?,8.00,16.56,1781444305071515200,1781444305072021820,0.507,1
11246791061919720,11246791063936020,Host(NUMA 6),Device ?,32.00,16.64,1781444305070156460,1781444305072172760,2.016,1
11246791063980990,11246791065860720,Host(NUMA 6),Device ?,32.00,17.85,1781444305070442640,1781444305072322370,1.880,1
11246791065905410,11246791067320420,Host(NUMA 6),Device ?,24.00,17.78,1781444305071055160,1781444305072470170,1.415,1
11246791067360550,11246791067854990,Host(NUMA 6),Device ?,8.00,16.97,1781444305072122670,1781444305072617110,0.494,1
11246791067894450,11246791069773410,Host(NUMA 6),Device ?,32.00,17.86,1781444305070886380,1781444305072765340,1.879,1
11246791069815790,11246791071685450,Host(NUMA 6),Device ?,32.00,17.95,1781444305071045200,1781444305072914860,1.870,1
11246791071730640,11246791073164760,Host(NUMA 6),Device ?,24.00,17.55,1781444305071629630,1781444305073063750,1.434,1
11246791073206200,11246791073703180,Host(NUMA 6),Device ?,8.00,16.88,1781444305072717240,1781444305073214220,0.497,1
11246791073741680,11246791075615730,Host(NUMA 6),Device ?,32.00,17.90,1781444305071490470,1781444305073364520,1.874,1
11246791075656560,11246791077580130,Host(NUMA 6),Device ?,32.00,17.44,1781444305071590510,1781444305073514080,1.924,1
11246791077621840,11246791079085110,Host(NUMA 6),Device ?,24.00,17.20,1781444305072200460,1781444305073663730,1.463,1
11246791079127240,11246791079608020,Host(NUMA 6),Device ?,8.00,17.45,1781444305073330710,1781444305073811490,0.481,1
11246791079646310,11246791081527570,Host(NUMA 6),Device ?,32.00,17.84,1781444305072077800,1781444305073959060,1.881,1
11246791081568200,11246791083435460,Host(NUMA 6),Device ?,32.00,17.97,1781444305072238710,1781444305074105970,1.867,1
11246791083474570,11246791084897210,Host(NUMA 6),Device ?,24.00,17.69,1781444305072832720,1781444305074255360,1.423,1
11246791084941940,11246791085408300,Host(NUMA 6),Device ?,8.00,17.99,1781444305073937520,1781444305074403880,0.466,1
11246791085450840,11246791087332490,Host(NUMA 6),Device ?,32.00,17.83,1781444305072668540,1781444305074550190,1.882,1
11246791087373190,11246791089260410,Host(NUMA 6),Device ?,32.00,17.78,1781444305072812010,1781444305074699230,1.887,1
11246791089302860,11246791090715560,Host(NUMA 6),Device ?,24.00,17.81,1781444305073432450,1781444305074845150,1.413,1
11246791090756610,11246791091272590,Host(NUMA 6),Device ?,8.00,16.26,1781444305074500680,1781444305075016660,0.516,1
11246791091310680,11246791093186480,Host(NUMA 6),Device ?,32.00,17.89,1781444305073293400,1781444305075169200,1.876,1
11246791093229440,11246791095100060,Host(NUMA 6),Device ?,32.00,17.94,1781444305073447440,1781444305075318060,1.871,1
11246791095140200,11246791096573400,Host(NUMA 6),Device ?,24.00,17.56,1781444305074035020,1781444305075468220,1.433,1
11246791096614120,11246791097100270,Host(NUMA 6),Device ?,8.00,17.26,1781444305075133310,1781444305075619460,0.486,1
11246791097138880,11246791099003240,Host(NUMA 6),Device ?,32.00,18.00,1781444305073919760,1781444305075784120,1.864,1
11246791099043710,11246791100914700,Host(NUMA 6),Device ?,32.00,17.93,1781444305074060700,1781444305075931690,1.871,1
11246791100963110,11246791102375260,Host(NUMA 6),Device ?,24.00,17.82,1781444305074667520,1781444305076079670,1.412,1
11246791102420610,11246791102901170,Host(NUMA 6),Device ?,8.00,17.46,1781444305075746820,1781444305076227380,0.481,1
11246791102942350,11246791104820370,Host(NUMA 6),Device ?,32.00,17.87,1781444305074510150,1781444305076388170,1.878,1
11246791104861030,11246791106743360,Host(NUMA 6),Device ?,32.00,17.83,1781444305074655190,1781444305076537520,1.882,1
11246791106785810,11246791108211090,Host(NUMA 6),Device ?,24.00,17.66,1781444305075271530,1781444305076696810,1.425,1
11246791108253620,11246791108727450,Host(NUMA 6),Device ?,8.00,17.70,1781444305076376850,1781444305076850680,0.474,1
11246791108773510,11246791110626460,Host(NUMA 6),Device ?,32.00,18.11,1781444305075148880,1781444305077001830,1.853,1
11246791110673300,11246791112541670,Host(NUMA 6),Device ?,32.00,17.96,1781444305075281630,1781444305077150000,1.868,1
11246791112589040,11246791113998540,Host(NUMA 6),Device ?,24.00,17.85,1781444305075890250,1781444305077299750,1.409,1
11246791114042070,11246791114503300,Host(NUMA 6),Device ?,8.00,18.19,1781444305076986320,1781444305077447550,0.461,1
11246791114542270,11246791116408800,Host(NUMA 6),Device ?,32.00,17.98,1781444305075732230,1781444305077598760,1.867,1
11246791116450530,11246791118301770,Host(NUMA 6),Device ?,32.00,18.13,1781444305075897920,1781444305077749160,1.851,1
11246791118340600,11246791119752410,Host(NUMA 6),Device ?,24.00,17.83,1781444305076485330,1781444305077897140,1.412,1
11246791119791000,11246791120232660,Host(NUMA 6),Device ?,8.00,18.99,1781444305077603550,1781444305078045210,0.442,1
11246791120273500,11246791122127490,Host(NUMA 6),Device ?,32.00,18.10,1781444305076352540,1781444305078206530,1.854,1
11246791122168470,11246791124027380,Host(NUMA 6),Device ?,32.00,18.05,1781444305076497060,1781444305078355970,1.859,1
11246791124074670,11246791125494310,Host(NUMA 6),Device ?,24.00,17.73,1781444305077084680,1781444305078504320,1.420,1
11246791125538160,11246791126030190,Host(NUMA 6),Device ?,8.00,17.05,1781444305078159820,1781444305078651850,0.492,1
11246791126075320,11246791127939580,Host(NUMA 6),Device ?,32.00,18.00,1781444305076937500,1781444305078801760,1.864,1
11246791127985310,11246791129829330,Host(NUMA 6),Device ?,32.00,18.20,1781444305077117580,1781444305078961600,1.844,1
11246791129871040,11246791144032180,Host(NUMA 6),Device ?,254.94,18.88,1781444305064954620,1781444305079115760,14.161,1
11246791144083050,11246791144112630,Host(NUMA 6),Device ?,0.02,0.55,1781444305079235550,1781444305079265130,0.030,1
11246791144150920,11246791144172860,Host(NUMA 6),Device ?,0.02,0.75,1781444305079392830,1781444305079414770,0.022,1
11246791144203310,11246791144224650,Host(NUMA 6),Device ?,0.01,0.58,1781444305079543530,1781444305079564870,0.021,1
11246791144255220,11246791144277760,Host(NUMA 6),Device ?,0.02,0.73,1781444305079692230,1781444305079714770,0.023,1
11246791144306860,11246791144327490,Host(NUMA 6),Device ?,0.02,0.79,1781444305079841410,1781444305079862040,0.021,1
11246791144357430,11246791144376550,Host(NUMA 6),Device ?,0.02,0.86,1781444305079991170,1781444305080010290,0.019,1
11246791144404550,11246791144424910,Host(NUMA 6),Device ?,0.02,0.80,1781444305080137890,1781444305080158250,0.020,1
11246791144453210,11246791144471410,Host(NUMA 6),Device ?,0.02,0.90,1781444305080289740,1781444305080307940,0.018,1
11246791144500490,11246791144518190,Host(NUMA 6),Device ?,0.02,0.93,1781444305080437060,1781444305080454760,0.018,1
11246791144545560,11246791144563460,Host(NUMA 6),Device ?,0.02,0.92,1781444305080587440,1781444305080605340,0.018,1
11246791144593390,11246791144612830,Host(NUMA 6),Device ?,0.01,0.63,1781444305080734340,1781444305080753780,0.019,1
11246791144643210,11246791144661910,Host(NUMA 6),Device ?,0.02,0.88,1781444305080886210,1781444305080904910,0.019,1
11246791144691390,11246791144709400,Host(NUMA 6),Device ?,0.02,0.91,1781444305081047920,1781444305081065930,0.018,1
11246791144737060,11246791144755760,Host(NUMA 6),Device ?,0.02,0.88,1781444305081210210,1781444305081228910,0.019,1
11246791144784850,11246791144805170,Host(NUMA 6),Device ?,0.02,0.81,1781444305081359590,1781444305081379910,0.020,1
11246791144834270,11246791144852940,Host(NUMA 6),Device ?,0.02,0.88,1781444305081510830,1781444305081529500,0.019,1
11246791144883040,11246791144901500,Host(NUMA 6),Device ?,0.02,0.89,1781444305081658610,1781444305081677070,0.018,1
11246791144933890,11246791144951890,Host(NUMA 6),Device ?,0.02,0.91,1781444305081807580,1781444305081825580,0.018,1
11246791144982050,11246791145001380,Host(NUMA 6),Device ?,0.01,0.64,1781444305081966270,1781444305081985600,0.019,1
11246791145030720,11246791145050990,Host(NUMA 6),Device ?,0.02,0.81,1781444305082115990,1781444305082136260,0.020,1
11246791145080780,11246791145099830,Host(NUMA 6),Device ?,0.02,0.86,1781444305082265580,1781444305082284630,0.019,1
11246791145129610,11246791145149450,Host(NUMA 6),Device ?,0.02,0.83,1781444305082412320,1781444305082432160,0.020,1
11246791145180410,11246791145200980,Host(NUMA 6),Device ?,0.02,0.80,1781444305082560980,1781444305082581550,0.021,1
11246791145229910,11246791145248910,Host(NUMA 6),Device ?,0.02,0.86,1781444305082711730,1781444305082730730,0.019,1
11246791145278520,11246791145297360,Host(NUMA 6),Device ?,0.02,0.87,1781444305082860070,1781444305082878910,0.019,1
11246791145326250,11246791145344020,Host(NUMA 6),Device ?,0.02,0.92,1781444305083047190,1781444305083064960,0.018,1
11246791145372030,11246791145390560,Host(NUMA 6),Device ?,0.01,0.66,1781444305083197590,1781444305083216120,0.019,1
11246791145419580,11246791145438710,Host(NUMA 6),Device ?,0.02,0.86,1781444305083349860,1781444305083368990,0.019,1
11246791145469330,11246791145487660,Host(NUMA 6),Device ?,0.02,0.89,1781444305083501720,1781444305083520050,0.018,1
11246791145518550,11246791145536700,Host(NUMA 6),Device ?,0.02,0.90,1781444305083652240,1781444305083670390,0.018,1
11246791145564930,11246791145584760,Host(NUMA 6),Device ?,0.02,0.83,1781444305083797840,1781444305083817670,0.020,1
11246791145613400,11246791145632520,Host(NUMA 6),Device ?,0.02,0.86,1781444305083947140,1781444305083966260,0.019,1
11246791145663540,11246791145681500,Host(NUMA 6),Device ?,0.02,0.91,1781444305084097460,1781444305084115420,0.018,1
11246791145711850,11246791145729860,Host(NUMA 6),Device ?,0.02,0.91,1781444305084261330,1781444305084279340,0.018,1
11246791145759480,11246791145779680,Host(NUMA 6),Device ?,0.01,0.61,1781444305084408710,1781444305084428910,0.020,1
11246791145810020,11246791145829810,Host(NUMA 6),Device ?,0.02,0.83,1781444305084558720,1781444305084578510,0.020,1
11246791145858180,11246791145877680,Host(NUMA 6),Device ?,0.02,0.84,1781444305084706570,1781444305084726070,0.019,1
11246791145907440,11246791145927490,Host(NUMA 6),Device ?,0.02,0.82,1781444305084855550,1781444305084875600,0.020,1
11246791145956520,11246791145977940,Host(NUMA 6),Device ?,0.02,0.76,1781444305085002540,1781444305085023960,0.021,1
11246791146008310,11246791146028100,Host(NUMA 6),Device ?,0.02,0.83,1781444305085153500,1781444305085173290,0.020,1
11246791146058050,11246791146077750,Host(NUMA 6),Device ?,0.02,0.83,1781444305085302670,1781444305085322370,0.020,1
