[Fri Jun 12 16:14:58 CST 2026] 等待 20 分钟建立基线...
[Fri Jun 12 16:14:58 CST 2026] === 第1次注入: 极限竞争 (1ms, 10min, BOTH) ===
✓ ProbeExecutor 初始化成功 (设备 0)
  Buffer 大小: 128 MB (probe_bandwidth 固定)
  间隔: 1 ms
  方向: BOTH

============================================================
带宽竞争注入器启动 (基于 ProbeExecutor)
  按 Ctrl+C 停止
============================================================
  [307.8s] 38100 copies, 4762.50 GB, avg 15.47 GB/s
  [308.1s] 38150 copies, 4768.75 GB, avg 15.48 GB/s
  [308.5s] 38200 copies, 4775.00 GB, avg 15.48 GB/s
  [308.8s] 38250 copies, 4781.25 GB, avg 15.48 GB/s
  [309.2s] 38300 copies, 4787.50 GB, avg 15.49 GB/s
  [309.5s] 38350 copies, 4793.75 GB, avg 15.49 GB/s
  [309.8s] 38400 copies, 4800.00 GB, avg 15.49 GB/s
  [310.2s] 38450 copies, 4806.25 GB, avg 15.50 GB/s
  [310.5s] 38500 copies, 4812.50 GB, avg 15.50 GB/s
  [310.9s] 38550 copies, 4818.75 GB, avg 15.50 GB/s
  [311.4s] 38600 copies, 4825.00 GB, avg 15.49 GB/s
  [311.7s] 38650 copies, 4831.25 GB, avg 15.50 GB/s
  [312.1s] 38700 copies, 4837.50 GB, avg 15.50 GB/s
  [312.4s] 38750 copies, 4843.75 GB, avg 15.50 GB/s
  [312.8s] 38800 copies, 4850.00 GB, avg 15.51 GB/s
  [313.1s] 38850 copies, 4856.25 GB, avg 15.51 GB/s
  [313.5s] 38900 copies, 4862.50 GB, avg 15.51 GB/s
  [313.8s] 38950 copies, 4868.75 GB, avg 15.52 GB/s
  [314.1s] 39000 copies, 4875.00 GB, avg 15.52 GB/s
  [314.5s] 39050 copies, 4881.25 GB, avg 15.52 GB/s
  [314.8s] 39100 copies, 4887.50 GB, avg 15.52 GB/s
  [315.2s] 39150 copies, 4893.75 GB, avg 15.53 GB/s
  [315.5s] 39200 copies, 4900.00 GB, avg 15.53 GB/s
  [315.9s] 39250 copies, 4906.25 GB, avg 15.53 GB/s
  [316.2s] 39300 copies, 4912.50 GB, avg 15.54 GB/s
  [316.6s] 39350 copies, 4918.75 GB, avg 15.54 GB/s
  [316.9s] 39400 copies, 4925.00 GB, avg 15.54 GB/s
  [317.2s] 39450 copies, 4931.25 GB, avg 15.54 GB/s
  [317.6s] 39500 copies, 4937.50 GB, avg 15.55 GB/s
  [317.9s] 39550 copies, 4943.75 GB, avg 15.55 GB/s
  [318.3s] 39600 copies, 4950.00 GB, avg 15.55 GB/s
  [318.6s] 39650 copies, 4956.25 GB, avg 15.56 GB/s
  [318.9s] 39700 copies, 4962.50 GB, avg 15.56 GB/s
  [319.3s] 39750 copies, 4968.75 GB, avg 15.56 GB/s
  [319.6s] 39800 copies, 4975.00 GB, avg 15.56 GB/s
  [320.0s] 39850 copies, 4981.25 GB, avg 15.57 GB/s
  [320.3s] 39900 copies, 4987.50 GB, avg 15.57 GB/s
  [320.7s] 39950 copies, 4993.75 GB, avg 15.57 GB/s
  [321.0s] 40000 copies, 5000.00 GB, avg 15.58 GB/s
  [321.4s] 40050 copies, 5006.25 GB, avg 15.58 GB/s
  [321.7s] 40100 copies, 5012.50 GB, avg 15.58 GB/s
  [322.1s] 40150 copies, 5018.75 GB, avg 15.58 GB/s
  [322.4s] 40200 copies, 5025.00 GB, avg 15.58 GB/s
  [322.8s] 40250 copies, 5031.25 GB, avg 15.59 GB/s
  [323.1s] 40300 copies, 5037.50 GB, avg 15.59 GB/s
  [323.5s] 40350 copies, 5043.75 GB, avg 15.59 GB/s
  [323.8s] 40400 copies, 5050.00 GB, avg 15.60 GB/s
  [324.1s] 40450 copies, 5056.25 GB, avg 15.60 GB/s
  [324.5s] 40500 copies, 5062.50 GB, avg 15.60 GB/s
  [324.8s] 40550 copies, 5068.75 GB, avg 15.60 GB/s
  [325.2s] 40600 copies, 5075.00 GB, avg 15.61 GB/s
  [325.5s] 40650 copies, 5081.25 GB, avg 15.61 GB/s
  [325.9s] 40700 copies, 5087.50 GB, avg 15.61 GB/s
  [326.4s] 40750 copies, 5093.75 GB, avg 15.60 GB/s
  [326.8s] 40800 copies, 5100.00 GB, avg 15.61 GB/s
  [327.1s] 40850 copies, 5106.25 GB, avg 15.61 GB/s
  [327.5s] 40900 copies, 5112.50 GB, avg 15.61 GB/s
  [327.8s] 40950 copies, 5118.75 GB, avg 15.61 GB/s
  [328.2s] 41000 copies, 5125.00 GB, avg 15.62 GB/s
  [328.5s] 41050 copies, 5131.25 GB, avg 15.62 GB/s
  [328.8s] 41100 copies, 5137.50 GB, avg 15.62 GB/s
  [329.2s] 41150 copies, 5143.75 GB, avg 15.63 GB/s
  [329.5s] 41200 copies, 5150.00 GB, avg 15.63 GB/s
  [329.9s] 41250 copies, 5156.25 GB, avg 15.63 GB/s
  [330.2s] 41300 copies, 5162.50 GB, avg 15.63 GB/s
  [330.5s] 41350 copies, 5168.75 GB, avg 15.64 GB/s
  [330.9s] 41400 copies, 5175.00 GB, avg 15.64 GB/s
  [331.2s] 41450 copies, 5181.25 GB, avg 15.64 GB/s
  [331.6s] 41500 copies, 5187.50 GB, avg 15.64 GB/s
  [331.9s] 41550 copies, 5193.75 GB, avg 15.65 GB/s
  [332.3s] 41600 copies, 5200.00 GB, avg 15.65 GB/s
  [332.6s] 41650 copies, 5206.25 GB, avg 15.65 GB/s
  [332.9s] 41700 copies, 5212.50 GB, avg 15.66 GB/s
  [333.3s] 41750 copies, 5218.75 GB, avg 15.66 GB/s
  [333.6s] 41800 copies, 5225.00 GB, avg 15.66 GB/s
  [334.0s] 41850 copies, 5231.25 GB, avg 15.66 GB/s
  [334.3s] 41900 copies, 5237.50 GB, avg 15.67 GB/s
  [334.7s] 41950 copies, 5243.75 GB, avg 15.67 GB/s
  [335.0s] 42000 copies, 5250.00 GB, avg 15.67 GB/s
  [335.3s] 42050 copies, 5256.25 GB, avg 15.67 GB/s
  [335.7s] 42100 copies, 5262.50 GB, avg 15.68 GB/s
  [336.0s] 42150 copies, 5268.75 GB, avg 15.68 GB/s
  [336.4s] 42200 copies, 5275.00 GB, avg 15.68 GB/s
  [336.7s] 42250 copies, 5281.25 GB, avg 15.68 GB/s
  [337.0s] 42300 copies, 5287.50 GB, avg 15.69 GB/s
  [337.4s] 42350 copies, 5293.75 GB, avg 15.69 GB/s
  [337.7s] 42400 copies, 5300.00 GB, avg 15.69 GB/s
  [338.1s] 42450 copies, 5306.25 GB, avg 15.69 GB/s
  [338.5s] 42500 copies, 5312.50 GB, avg 15.70 GB/s
  [338.9s] 42550 copies, 5318.75 GB, avg 15.70 GB/s
  [339.3s] 42600 copies, 5325.00 GB, avg 15.70 GB/s
  [339.7s] 42650 copies, 5331.25 GB, avg 15.70 GB/s
  [340.0s] 42700 copies, 5337.50 GB, avg 15.70 GB/s
  [340.4s] 42750 copies, 5343.75 GB, avg 15.70 GB/s
  [340.7s] 42800 copies, 5350.00 GB, avg 15.70 GB/s
  [341.1s] 42850 copies, 5356.25 GB, avg 15.70 GB/s
  [341.4s] 42900 copies, 5362.50 GB, avg 15.71 GB/s
  [341.8s] 42950 copies, 5368.75 GB, avg 15.71 GB/s
  [342.1s] 43000 copies, 5375.00 GB, avg 15.71 GB/s
  [342.5s] 43050 copies, 5381.25 GB, avg 15.71 GB/s
  [342.8s] 43100 copies, 5387.50 GB, avg 15.72 GB/s
  [343.1s] 43150 copies, 5393.75 GB, avg 15.72 GB/s
  [343.5s] 43200 copies, 5400.00 GB, avg 15.72 GB/s
  [343.8s] 43250 copies, 5406.25 GB, avg 15.72 GB/s
  [344.2s] 43300 copies, 5412.50 GB, avg 15.73 GB/s
  [344.5s] 43350 copies, 5418.75 GB, avg 15.73 GB/s
  [344.9s] 43400 copies, 5425.00 GB, avg 15.73 GB/s
  [345.2s] 43450 copies, 5431.25 GB, avg 15.73 GB/s
  [345.5s] 43500 copies, 5437.50 GB, avg 15.74 GB/s
  [345.9s] 43550 copies, 5443.75 GB, avg 15.74 GB/s
  [346.2s] 43600 copies, 5450.00 GB, avg 15.74 GB/s
  [346.6s] 43650 copies, 5456.25 GB, avg 15.74 GB/s
  [346.9s] 43700 copies, 5462.50 GB, avg 15.75 GB/s
  [347.2s] 43750 copies, 5468.75 GB, avg 15.75 GB/s
  [347.6s] 43800 copies, 5475.00 GB, avg 15.75 GB/s
  [347.9s] 43850 copies, 5481.25 GB, avg 15.75 GB/s
  [348.3s] 43900 copies, 5487.50 GB, avg 15.76 GB/s
  [348.6s] 43950 copies, 5493.75 GB, avg 15.76 GB/s
  [349.0s] 44000 copies, 5500.00 GB, avg 15.76 GB/s
  [349.3s] 44050 copies, 5506.25 GB, avg 15.76 GB/s
  [349.6s] 44100 copies, 5512.50 GB, avg 15.77 GB/s
  [350.0s] 44150 copies, 5518.75 GB, avg 15.77 GB/s
  [350.3s] 44200 copies, 5525.00 GB, avg 15.77 GB/s
  [350.7s] 44250 copies, 5531.25 GB, avg 15.77 GB/s
  [351.0s] 44300 copies, 5537.50 GB, avg 15.78 GB/s
  [351.5s] 44350 copies, 5543.75 GB, avg 15.77 GB/s
  [351.9s] 44400 copies, 5550.00 GB, avg 15.77 GB/s
  [352.4s] 44450 copies, 5556.25 GB, avg 15.77 GB/s
  [352.8s] 44500 copies, 5562.50 GB, avg 15.77 GB/s
  [353.2s] 44550 copies, 5568.75 GB, avg 15.76 GB/s
  [353.7s] 44600 copies, 5575.00 GB, avg 15.76 GB/s
  [354.1s] 44650 copies, 5581.25 GB, avg 15.76 GB/s
  [354.6s] 44700 copies, 5587.50 GB, avg 15.76 GB/s
  [355.0s] 44750 copies, 5593.75 GB, avg 15.76 GB/s
  [355.4s] 44800 copies, 5600.00 GB, avg 15.76 GB/s
  [355.9s] 44850 copies, 5606.25 GB, avg 15.75 GB/s
  [356.3s] 44900 copies, 5612.50 GB, avg 15.75 GB/s
  [356.7s] 44950 copies, 5618.75 GB, avg 15.75 GB/s
  [357.2s] 45000 copies, 5625.00 GB, avg 15.75 GB/s
  [357.6s] 45050 copies, 5631.25 GB, avg 15.75 GB/s
  [358.0s] 45100 copies, 5637.50 GB, avg 15.75 GB/s
  [358.5s] 45150 copies, 5643.75 GB, avg 15.74 GB/s
  [358.9s] 45200 copies, 5650.00 GB, avg 15.74 GB/s
  [359.3s] 45250 copies, 5656.25 GB, avg 15.74 GB/s
  [359.7s] 45300 copies, 5662.50 GB, avg 15.74 GB/s
  [360.1s] 45350 copies, 5668.75 GB, avg 15.74 GB/s
  [360.4s] 45400 copies, 5675.00 GB, avg 15.75 GB/s
  [360.8s] 45450 copies, 5681.25 GB, avg 15.75 GB/s
  [361.1s] 45500 copies, 5687.50 GB, avg 15.75 GB/s
  [361.4s] 45550 copies, 5693.75 GB, avg 15.75 GB/s
  [361.8s] 45600 copies, 5700.00 GB, avg 15.76 GB/s
  [362.1s] 45650 copies, 5706.25 GB, avg 15.76 GB/s
  [362.5s] 45700 copies, 5712.50 GB, avg 15.76 GB/s
  [362.8s] 45750 copies, 5718.75 GB, avg 15.76 GB/s
  [363.2s] 45800 copies, 5725.00 GB, avg 15.76 GB/s
  [363.5s] 45850 copies, 5731.25 GB, avg 15.77 GB/s
  [363.8s] 45900 copies, 5737.50 GB, avg 15.77 GB/s
  [364.2s] 45950 copies, 5743.75 GB, avg 15.77 GB/s
  [364.5s] 46000 copies, 5750.00 GB, avg 15.77 GB/s
  [364.9s] 46050 copies, 5756.25 GB, avg 15.78 GB/s
  [365.2s] 46100 copies, 5762.50 GB, avg 15.78 GB/s
  [365.6s] 46150 copies, 5768.75 GB, avg 15.78 GB/s
  [365.9s] 46200 copies, 5775.00 GB, avg 15.78 GB/s
  [366.2s] 46250 copies, 5781.25 GB, avg 15.79 GB/s
  [366.8s] 46300 copies, 5787.50 GB, avg 15.78 GB/s
  [367.1s] 46350 copies, 5793.75 GB, avg 15.78 GB/s
  [367.5s] 46400 copies, 5800.00 GB, avg 15.78 GB/s
  [367.8s] 46450 copies, 5806.25 GB, avg 15.79 GB/s
  [368.1s] 46500 copies, 5812.50 GB, avg 15.79 GB/s
  [368.5s] 46550 copies, 5818.75 GB, avg 15.79 GB/s
  [368.8s] 46600 copies, 5825.00 GB, avg 15.79 GB/s
  [369.2s] 46650 copies, 5831.25 GB, avg 15.80 GB/s
  [369.5s] 46700 copies, 5837.50 GB, avg 15.80 GB/s
  [369.9s] 46750 copies, 5843.75 GB, avg 15.80 GB/s
  [370.2s] 46800 copies, 5850.00 GB, avg 15.80 GB/s
  [370.6s] 46850 copies, 5856.25 GB, avg 15.80 GB/s
  [371.0s] 46900 copies, 5862.50 GB, avg 15.80 GB/s
  [371.4s] 46950 copies, 5868.75 GB, avg 15.80 GB/s
  [371.9s] 47000 copies, 5875.00 GB, avg 15.80 GB/s
  [372.3s] 47050 copies, 5881.25 GB, avg 15.80 GB/s
  [372.7s] 47100 copies, 5887.50 GB, avg 15.80 GB/s
  [373.1s] 47150 copies, 5893.75 GB, avg 15.80 GB/s
  [373.5s] 47200 copies, 5900.00 GB, avg 15.80 GB/s
  [373.9s] 47250 copies, 5906.25 GB, avg 15.80 GB/s
  [374.3s] 47300 copies, 5912.50 GB, avg 15.80 GB/s
  [374.7s] 47350 copies, 5918.75 GB, avg 15.79 GB/s
  [375.1s] 47400 copies, 5925.00 GB, avg 15.80 GB/s
  [375.5s] 47450 copies, 5931.25 GB, avg 15.79 GB/s
  [375.9s] 47500 copies, 5937.50 GB, avg 15.79 GB/s
  [376.4s] 47550 copies, 5943.75 GB, avg 15.79 GB/s
  [376.7s] 47600 copies, 5950.00 GB, avg 15.79 GB/s
  [377.2s] 47650 copies, 5956.25 GB, avg 15.79 GB/s
  [377.5s] 47700 copies, 5962.50 GB, avg 15.79 GB/s
  [378.0s] 47750 copies, 5968.75 GB, avg 15.79 GB/s
  [378.3s] 47800 copies, 5975.00 GB, avg 15.79 GB/s
  [378.8s] 47850 copies, 5981.25 GB, avg 15.79 GB/s
  [379.2s] 47900 copies, 5987.50 GB, avg 15.79 GB/s
  [379.6s] 47950 copies, 5993.75 GB, avg 15.79 GB/s
  [380.0s] 48000 copies, 6000.00 GB, avg 15.79 GB/s
  [380.4s] 48050 copies, 6006.25 GB, avg 15.79 GB/s
  [380.8s] 48100 copies, 6012.50 GB, avg 15.79 GB/s
  [381.2s] 48150 copies, 6018.75 GB, avg 15.79 GB/s
  [381.6s] 48200 copies, 6025.00 GB, avg 15.79 GB/s
  [382.0s] 48250 copies, 6031.25 GB, avg 15.79 GB/s
  [382.4s] 48300 copies, 6037.50 GB, avg 15.79 GB/s
  [382.8s] 48350 copies, 6043.75 GB, avg 15.79 GB/s
  [383.2s] 48400 copies, 6050.00 GB, avg 15.79 GB/s
  [383.7s] 48450 copies, 6056.25 GB, avg 15.79 GB/s
  [384.1s] 48500 copies, 6062.50 GB, avg 15.79 GB/s
  [384.5s] 48550 copies, 6068.75 GB, avg 15.79 GB/s
  [384.9s] 48600 copies, 6075.00 GB, avg 15.78 GB/s
  [385.3s] 48650 copies, 6081.25 GB, avg 15.78 GB/s
  [385.7s] 48700 copies, 6087.50 GB, avg 15.78 GB/s
  [386.1s] 48750 copies, 6093.75 GB, avg 15.78 GB/s
  [386.5s] 48800 copies, 6100.00 GB, avg 15.78 GB/s
  [386.9s] 48850 copies, 6106.25 GB, avg 15.78 GB/s
  [387.3s] 48900 copies, 6112.50 GB, avg 15.78 GB/s
  [387.7s] 48950 copies, 6118.75 GB, avg 15.78 GB/s
  [388.1s] 49000 copies, 6125.00 GB, avg 15.78 GB/s
  [388.5s] 49050 copies, 6131.25 GB, avg 15.78 GB/s
  [389.0s] 49100 copies, 6137.50 GB, avg 15.78 GB/s
  [389.3s] 49150 copies, 6143.75 GB, avg 15.78 GB/s
  [389.8s] 49200 copies, 6150.00 GB, avg 15.78 GB/s
  [390.1s] 49250 copies, 6156.25 GB, avg 15.78 GB/s
  [390.6s] 49300 copies, 6162.50 GB, avg 15.78 GB/s
  [391.0s] 49350 copies, 6168.75 GB, avg 15.78 GB/s
  [391.4s] 49400 copies, 6175.00 GB, avg 15.78 GB/s
  [391.8s] 49450 copies, 6181.25 GB, avg 15.78 GB/s
  [392.2s] 49500 copies, 6187.50 GB, avg 15.77 GB/s
  [392.6s] 49550 copies, 6193.75 GB, avg 15.78 GB/s
  [393.0s] 49600 copies, 6200.00 GB, avg 15.77 GB/s
  [393.4s] 49650 copies, 6206.25 GB, avg 15.77 GB/s
  [393.8s] 49700 copies, 6212.50 GB, avg 15.77 GB/s
  [394.3s] 49750 copies, 6218.75 GB, avg 15.77 GB/s
  [394.7s] 49800 copies, 6225.00 GB, avg 15.77 GB/s
  [395.1s] 49850 copies, 6231.25 GB, avg 15.77 GB/s
  [395.5s] 49900 copies, 6237.50 GB, avg 15.77 GB/s
  [395.9s] 49950 copies, 6243.75 GB, avg 15.77 GB/s
  [396.3s] 50000 copies, 6250.00 GB, avg 15.77 GB/s
  [396.7s] 50050 copies, 6256.25 GB, avg 15.77 GB/s
  [397.1s] 50100 copies, 6262.50 GB, avg 15.77 GB/s
  [397.6s] 50150 copies, 6268.75 GB, avg 15.77 GB/s
  [397.9s] 50200 copies, 6275.00 GB, avg 15.77 GB/s
  [398.4s] 50250 copies, 6281.25 GB, avg 15.77 GB/s
  [398.7s] 50300 copies, 6287.50 GB, avg 15.77 GB/s
  [399.2s] 50350 copies, 6293.75 GB, avg 15.77 GB/s
  [399.6s] 50400 copies, 6300.00 GB, avg 15.77 GB/s
  [400.0s] 50450 copies, 6306.25 GB, avg 15.77 GB/s
  [400.4s] 50500 copies, 6312.50 GB, avg 15.77 GB/s
  [400.8s] 50550 copies, 6318.75 GB, avg 15.76 GB/s
  [401.2s] 50600 copies, 6325.00 GB, avg 15.77 GB/s
  [401.6s] 50650 copies, 6331.25 GB, avg 15.76 GB/s
  [402.0s] 50700 copies, 6337.50 GB, avg 15.76 GB/s
  [402.4s] 50750 copies, 6343.75 GB, avg 15.76 GB/s
  [402.8s] 50800 copies, 6350.00 GB, avg 15.76 GB/s
  [403.2s] 50850 copies, 6356.25 GB, avg 15.76 GB/s
  [403.6s] 50900 copies, 6362.50 GB, avg 15.76 GB/s
  [404.0s] 50950 copies, 6368.75 GB, avg 15.76 GB/s
  [404.4s] 51000 copies, 6375.00 GB, avg 15.76 GB/s
  [404.9s] 51050 copies, 6381.25 GB, avg 15.76 GB/s
  [405.3s] 51100 copies, 6387.50 GB, avg 15.76 GB/s
  [405.7s] 51150 copies, 6393.75 GB, avg 15.76 GB/s
  [406.1s] 51200 copies, 6400.00 GB, avg 15.76 GB/s
  [406.5s] 51250 copies, 6406.25 GB, avg 15.76 GB/s
  [406.9s] 51300 copies, 6412.50 GB, avg 15.76 GB/s
  [407.3s] 51350 copies, 6418.75 GB, avg 15.76 GB/s
  [407.7s] 51400 copies, 6425.00 GB, avg 15.76 GB/s
  [408.1s] 51450 copies, 6431.25 GB, avg 15.76 GB/s
  [408.5s] 51500 copies, 6437.50 GB, avg 15.76 GB/s
  [408.9s] 51550 copies, 6443.75 GB, avg 15.76 GB/s
  [409.3s] 51600 copies, 6450.00 GB, avg 15.76 GB/s
  [409.7s] 51650 copies, 6456.25 GB, avg 15.76 GB/s
  [410.1s] 51700 copies, 6462.50 GB, avg 15.76 GB/s
  [410.5s] 51750 copies, 6468.75 GB, avg 15.76 GB/s
  [410.9s] 51800 copies, 6475.00 GB, avg 15.76 GB/s
  [411.3s] 51850 copies, 6481.25 GB, avg 15.76 GB/s
  [411.8s] 51900 copies, 6487.50 GB, avg 15.76 GB/s
  [412.1s] 51950 copies, 6493.75 GB, avg 15.76 GB/s
  [412.6s] 52000 copies, 6500.00 GB, avg 15.76 GB/s
  [412.9s] 52050 copies, 6506.25 GB, avg 15.76 GB/s
  [413.4s] 52100 copies, 6512.50 GB, avg 15.75 GB/s
  [413.8s] 52150 copies, 6518.75 GB, avg 15.75 GB/s
  [414.2s] 52200 copies, 6525.00 GB, avg 15.75 GB/s
  [414.6s] 52250 copies, 6531.25 GB, avg 15.75 GB/s
  [415.0s] 52300 copies, 6537.50 GB, avg 15.75 GB/s
  [415.4s] 52350 copies, 6543.75 GB, avg 15.75 GB/s
  [415.8s] 52400 copies, 6550.00 GB, avg 15.75 GB/s
  [416.2s] 52450 copies, 6556.25 GB, avg 15.75 GB/s
  [416.6s] 52500 copies, 6562.50 GB, avg 15.75 GB/s
  [417.0s] 52550 copies, 6568.75 GB, avg 15.75 GB/s
  [417.4s] 52600 copies, 6575.00 GB, avg 15.75 GB/s
  [417.9s] 52650 copies, 6581.25 GB, avg 15.75 GB/s
  [418.3s] 52700 copies, 6587.50 GB, avg 15.75 GB/s
  [418.7s] 52750 copies, 6593.75 GB, avg 15.75 GB/s
  [419.1s] 52800 copies, 6600.00 GB, avg 15.75 GB/s
  [419.5s] 52850 copies, 6606.25 GB, avg 15.75 GB/s
  [419.9s] 52900 copies, 6612.50 GB, avg 15.75 GB/s
  [420.3s] 52950 copies, 6618.75 GB, avg 15.75 GB/s
  [420.7s] 53000 copies, 6625.00 GB, avg 15.75 GB/s
  [421.1s] 53050 copies, 6631.25 GB, avg 15.75 GB/s
  [421.5s] 53100 copies, 6637.50 GB, avg 15.75 GB/s
  [421.9s] 53150 copies, 6643.75 GB, avg 15.75 GB/s
  [422.4s] 53200 copies, 6650.00 GB, avg 15.74 GB/s
  [422.8s] 53250 copies, 6656.25 GB, avg 15.74 GB/s
  [423.2s] 53300 copies, 6662.50 GB, avg 15.74 GB/s
  [423.6s] 53350 copies, 6668.75 GB, avg 15.74 GB/s
  [424.0s] 53400 copies, 6675.00 GB, avg 15.74 GB/s
  [424.4s] 53450 copies, 6681.25 GB, avg 15.74 GB/s
  [424.9s] 53500 copies, 6687.50 GB, avg 15.74 GB/s
  [425.3s] 53550 copies, 6693.75 GB, avg 15.74 GB/s
  [425.7s] 53600 copies, 6700.00 GB, avg 15.74 GB/s
  [426.1s] 53650 copies, 6706.25 GB, avg 15.74 GB/s
  [426.5s] 53700 copies, 6712.50 GB, avg 15.74 GB/s
  [427.2s] 53750 copies, 6718.75 GB, avg 15.73 GB/s
  [427.6s] 53800 copies, 6725.00 GB, avg 15.73 GB/s
  [428.0s] 53850 copies, 6731.25 GB, avg 15.73 GB/s
  [428.4s] 53900 copies, 6737.50 GB, avg 15.73 GB/s
  [428.8s] 53950 copies, 6743.75 GB, avg 15.73 GB/s
  [429.2s] 54000 copies, 6750.00 GB, avg 15.73 GB/s
  [429.6s] 54050 copies, 6756.25 GB, avg 15.73 GB/s
  [430.0s] 54100 copies, 6762.50 GB, avg 15.73 GB/s
  [430.4s] 54150 copies, 6768.75 GB, avg 15.73 GB/s
  [430.9s] 54200 copies, 6775.00 GB, avg 15.72 GB/s
  [431.3s] 54250 copies, 6781.25 GB, avg 15.72 GB/s
  [431.7s] 54300 copies, 6787.50 GB, avg 15.72 GB/s
  [432.1s] 54350 copies, 6793.75 GB, avg 15.72 GB/s
  [432.5s] 54400 copies, 6800.00 GB, avg 15.72 GB/s
  [432.9s] 54450 copies, 6806.25 GB, avg 15.72 GB/s
  [433.3s] 54500 copies, 6812.50 GB, avg 15.72 GB/s
  [433.7s] 54550 copies, 6818.75 GB, avg 15.72 GB/s
  [434.1s] 54600 copies, 6825.00 GB, avg 15.72 GB/s
  [434.5s] 54650 copies, 6831.25 GB, avg 15.72 GB/s
  [434.9s] 54700 copies, 6837.50 GB, avg 15.72 GB/s
  [435.3s] 54750 copies, 6843.75 GB, avg 15.72 GB/s
  [435.7s] 54800 copies, 6850.00 GB, avg 15.72 GB/s
  [436.1s] 54850 copies, 6856.25 GB, avg 15.72 GB/s
  [436.5s] 54900 copies, 6862.50 GB, avg 15.72 GB/s
  [437.0s] 54950 copies, 6868.75 GB, avg 15.72 GB/s
  [437.4s] 55000 copies, 6875.00 GB, avg 15.72 GB/s
  [437.8s] 55050 copies, 6881.25 GB, avg 15.72 GB/s
  [438.2s] 55100 copies, 6887.50 GB, avg 15.72 GB/s
  [438.6s] 55150 copies, 6893.75 GB, avg 15.72 GB/s
  [439.0s] 55200 copies, 6900.00 GB, avg 15.72 GB/s
  [439.4s] 55250 copies, 6906.25 GB, avg 15.72 GB/s
  [439.8s] 55300 copies, 6912.50 GB, avg 15.72 GB/s
  [440.2s] 55350 copies, 6918.75 GB, avg 15.72 GB/s
  [440.6s] 55400 copies, 6925.00 GB, avg 15.72 GB/s
  [441.0s] 55450 copies, 6931.25 GB, avg 15.72 GB/s
  [441.4s] 55500 copies, 6937.50 GB, avg 15.72 GB/s
  [441.8s] 55550 copies, 6943.75 GB, avg 15.72 GB/s
  [442.2s] 55600 copies, 6950.00 GB, avg 15.72 GB/s
  [442.6s] 55650 copies, 6956.25 GB, avg 15.72 GB/s
  [443.0s] 55700 copies, 6962.50 GB, avg 15.72 GB/s
  [443.4s] 55750 copies, 6968.75 GB, avg 15.71 GB/s
  [443.8s] 55800 copies, 6975.00 GB, avg 15.72 GB/s
  [444.3s] 55850 copies, 6981.25 GB, avg 15.71 GB/s
  [444.7s] 55900 copies, 6987.50 GB, avg 15.71 GB/s
  [445.1s] 55950 copies, 6993.75 GB, avg 15.71 GB/s
  [445.5s] 56000 copies, 7000.00 GB, avg 15.71 GB/s
  [445.9s] 56050 copies, 7006.25 GB, avg 15.71 GB/s
  [446.3s] 56100 copies, 7012.50 GB, avg 15.71 GB/s
  [446.7s] 56150 copies, 7018.75 GB, avg 15.71 GB/s
  [447.1s] 56200 copies, 7025.00 GB, avg 15.71 GB/s
  [447.5s] 56250 copies, 7031.25 GB, avg 15.71 GB/s
  [447.9s] 56300 copies, 7037.50 GB, avg 15.71 GB/s
  [448.4s] 56350 copies, 7043.75 GB, avg 15.71 GB/s
  [448.8s] 56400 copies, 7050.00 GB, avg 15.71 GB/s
  [449.2s] 56450 copies, 7056.25 GB, avg 15.71 GB/s
  [449.6s] 56500 copies, 7062.50 GB, avg 15.71 GB/s
  [450.0s] 56550 copies, 7068.75 GB, avg 15.71 GB/s
  [450.4s] 56600 copies, 7075.00 GB, avg 15.71 GB/s
  [450.8s] 56650 copies, 7081.25 GB, avg 15.71 GB/s
  [451.2s] 56700 copies, 7087.50 GB, avg 15.71 GB/s
  [451.6s] 56750 copies, 7093.75 GB, avg 15.71 GB/s
  [452.2s] 56800 copies, 7100.00 GB, avg 15.70 GB/s
  [452.6s] 56850 copies, 7106.25 GB, avg 15.70 GB/s
  [453.0s] 56900 copies, 7112.50 GB, avg 15.70 GB/s
  [453.4s] 56950 copies, 7118.75 GB, avg 15.70 GB/s
  [453.8s] 57000 copies, 7125.00 GB, avg 15.70 GB/s
  [454.2s] 57050 copies, 7131.25 GB, avg 15.70 GB/s
  [454.6s] 57100 copies, 7137.50 GB, avg 15.70 GB/s
  [455.0s] 57150 copies, 7143.75 GB, avg 15.70 GB/s
  [455.4s] 57200 copies, 7150.00 GB, avg 15.70 GB/s
  [455.8s] 57250 copies, 7156.25 GB, avg 15.70 GB/s
  [456.2s] 57300 copies, 7162.50 GB, avg 15.70 GB/s
  [456.6s] 57350 copies, 7168.75 GB, avg 15.70 GB/s
  [457.0s] 57400 copies, 7175.00 GB, avg 15.70 GB/s
  [457.4s] 57450 copies, 7181.25 GB, avg 15.70 GB/s
  [457.8s] 57500 copies, 7187.50 GB, avg 15.70 GB/s
  [458.2s] 57550 copies, 7193.75 GB, avg 15.70 GB/s
  [458.6s] 57600 copies, 7200.00 GB, avg 15.70 GB/s
  [459.0s] 57650 copies, 7206.25 GB, avg 15.70 GB/s
  [459.4s] 57700 copies, 7212.50 GB, avg 15.70 GB/s
